instrument,sharpe,n,k,sma_len,entry_frac,exit_z
GOOG,-0.04297245368331487,150,1.5,10,0.9,-0.5
GOOG,0.048033658629755095,150,1.5,10,0.9,0.0
GOOG,0.00260661357754604,150,1.5,10,0.9,0.5
GOOG,0.004877622903986985,150,1.5,10,1.0,-0.5
GOOG,-0.054030538957973,150,1.5,10,1.0,0.0
GOOG,-0.06691789891385655,150,1.5,10,1.0,0.5
GOOG,-0.4011868996979148,150,1.5,20,0.7,-0.5
GOOG,-0.15951957958684085,150,1.5,20,0.7,0.0
GOOG,-0.1930324990854225,150,1.5,20,0.7,0.5
GOOG,-0.29082973322176653,150,1.5,20,0.9,-0.5
GOOG,-0.09455136598405382,150,1.5,20,0.9,0.0
GOOG,-0.10235395853523524,150,1.5,20,0.9,0.5
GOOG,-0.21442589538563586,150,1.5,20,1.0,-0.5
GOOG,-0.09481052715243152,150,1.5,20,1.0,0.0
GOOG,-0.07351254864398114,150,1.5,20,1.0,0.5
GOOG,-0.5039742448380061,150,1.5,50,0.7,-0.5
GOOG,-0.335180319052119,150,1.5,50,0.7,0.0
GOOG,-0.3796946556512299,150,1.5,50,0.7,0.5
GOOG,-0.3887960996075324,150,1.5,50,0.9,-0.5
GOOG,-0.23827216761538017,150,1.5,50,0.9,0.0
GOOG,-0.2962495643270607,150,1.5,50,0.9,0.5
GOOG,-0.3472989699775226,150,1.5,50,1.0,-0.5
GOOG,-0.2949132125766023,150,1.5,50,1.0,0.0
GOOG,-0.3398073870911107,150,1.5,50,1.0,0.5
GOOG,-0.2632397097804963,150,2.0,10,0.7,-0.5
GOOG,-0.1227636748720387,150,2.0,10,0.7,0.0
GOOG,-0.15155602310510166,150,2.0,10,0.7,0.5
GOOG,-0.3701985007862678,150,2.0,10,0.9,-0.5
GOOG,-0.15542462762487647,150,2.0,10,0.9,0.0
GOOG,-0.14999435881258127,150,2.0,10,0.9,0.5
GOOG,-0.3643567852518213,150,2.0,10,1.0,-0.5
GOOG,-0.2578496542303015,150,2.0,10,1.0,0.0
GOOG,-0.23879421559259487,150,2.0,10,1.0,0.5
GOOG,-0.29747302325788744,150,2.0,20,0.7,-0.5
GOOG,-0.15459250878515082,150,2.0,20,0.7,0.0
GOOG,-0.21453188394298775,150,2.0,20,0.7,0.5
GOOG,-0.32412179024883475,150,2.0,20,0.9,-0.5
GOOG,-0.24975153116340162,150,2.0,20,0.9,0.0
GOOG,-0.266334918650642,150,2.0,20,0.9,0.5
GOOG,-0.41150556361570356,150,2.0,20,1.0,-0.5
GOOG,-0.4363804822194012,150,2.0,20,1.0,0.0
GOOG,-0.43814800293158507,150,2.0,20,1.0,0.5
GOOG,-0.12802589808004597,150,2.0,50,0.7,-0.5
GOOG,-0.0015633304124244513,150,2.0,50,0.7,0.0
GOOG,-0.07870193705943798,150,2.0,50,0.7,0.5
GOOG,-0.14422720044018325,150,2.0,50,0.9,-0.5
GOOG,-0.09384031567496769,150,2.0,50,0.9,0.0
GOOG,-0.12709805097851906,150,2.0,50,0.9,0.5
GOOG,-0.22214404747855043,150,2.0,50,1.0,-0.5
GOOG,-0.271439578314225,150,2.0,50,1.0,0.0
GOOG,-0.2899846633461586,150,2.0,50,1.0,0.5
GOOG,-0.3065794938719525,150,2.5,10,0.7,-0.5
GOOG,-0.3436819348944753,150,2.5,10,0.7,0.0
GOOG,-0.33170089611746495,150,2.5,10,0.7,0.5
GOOG,-0.5692496537593782,150,2.5,10,0.9,-0.5
GOOG,-0.5038857756613855,150,2.5,10,0.9,0.0
GOOG,-0.4155877419532361,150,2.5,10,0.9,0.5
GOOG,-0.48943111859942995,150,2.5,10,1.0,-0.5
GOOG,-0.4687081601704389,150,2.5,10,1.0,0.0
GOOG,-0.3753955622469563,150,2.5,10,1.0,0.5
GOOG,-0.21929399166434127,150,2.5,20,0.7,-0.5
GOOG,-0.2385274331239919,150,2.5,20,0.7,0.0
GOOG,-0.23174545168648752,150,2.5,20,0.7,0.5
GOOG,-0.39832359716207266,150,2.5,20,0.9,-0.5
GOOG,-0.3130001621063431,150,2.5,20,0.9,0.0
GOOG,-0.31445236353394046,150,2.5,20,0.9,0.5
GOOG,-0.3065107765034811,150,2.5,20,1.0,-0.5
GOOG,-0.26619281207883755,150,2.5,20,1.0,0.0
GOOG,-0.26998770214095347,150,2.5,20,1.0,0.5
GOOG,-0.20332761163316498,150,2.5,50,0.7,-0.5
GOOG,-0.2244565909507813,150,2.5,50,0.7,0.0
GOOG,-0.21833539324473766,150,2.5,50,0.7,0.5
GOOG,-0.38076900025795973,150,2.5,50,0.9,-0.5
GOOG,-0.29783701241704535,150,2.5,50,0.9,0.0
GOOG,-0.3003235817378728,150,2.5,50,0.9,0.5
GOOG,-0.287627545247004,150,2.5,50,1.0,-0.5
GOOG,-0.2500957980829854,150,2.5,50,1.0,0.0
GOOG,-0.25511290519577495,150,2.5,50,1.0,0.5
GOOG,-0.29187161153306534,150,3.0,10,0.7,-0.5
GOOG,-0.33209770639495473,150,3.0,10,0.7,0.0
GOOG,-0.351480528295878,150,3.0,10,0.7,0.5
GOOG,-0.28839857541062724,150,3.0,10,0.9,-0.5
GOOG,-0.24649573536203043,150,3.0,10,0.9,0.0
GOOG,-0.2965553033933233,150,3.0,10,0.9,0.5
GOOG,0.0846749222829244,150,3.0,10,1.0,-0.5
GOOG,0.06902080858095826,150,3.0,10,1.0,0.0
GOOG,-0.0221638942294853,150,3.0,10,1.0,0.5
GOOG,-0.31042334949439054,150,3.0,20,0.7,-0.5
GOOG,-0.3479014592632254,150,3.0,20,0.7,0.0
GOOG,-0.36651777499251165,150,3.0,20,0.7,0.5
GOOG,-0.3123090558011442,150,3.0,20,0.9,-0.5
GOOG,-0.2669268223864684,150,3.0,20,0.9,0.0
GOOG,-0.3155658569340679,150,3.0,20,0.9,0.5
GOOG,0.056920039251330524,150,3.0,20,1.0,-0.5
GOOG,0.04634397349538099,150,3.0,20,1.0,0.0
GOOG,-0.042949216479378785,150,3.0,20,1.0,0.5
GOOG,-0.31042334949439054,150,3.0,50,0.7,-0.5
GOOG,-0.3479014592632254,150,3.0,50,0.7,0.0
GOOG,-0.36651777499251165,150,3.0,50,0.7,0.5
GOOG,-0.3123090558011442,150,3.0,50,0.9,-0.5
GOOG,-0.2669268223864684,150,3.0,50,0.9,0.0
GOOG,-0.3155658569340679,150,3.0,50,0.9,0.5
GOOG,0.056920039251330524,150,3.0,50,1.0,-0.5
GOOG,0.04634397349538099,150,3.0,50,1.0,0.0
GOOG,-0.042949216479378785,150,3.0,50,1.0,0.5
GOOG,-0.1499157507557477,200,1.5,10,0.7,-0.5
GOOG,-0.1418482755169118,200,1.5,10,0.7,0.0
GOOG,-0.057612476142407734,200,1.5,10,0.7,0.5
GOOG,-0.23928450692018033,200,1.5,10,0.9,-0.5
GOOG,-0.16996831566637902,200,1.5,10,0.9,0.0
GOOG,-0.1021697093518069,200,1.5,10,0.9,0.5
GOOG,-0.30296988050124873,200,1.5,10,1.0,-0.5
GOOG,-0.30021731227905774,200,1.5,10,1.0,0.0
GOOG,-0.17043295625508803,200,1.5,10,1.0,0.5
GOOG,-0.36085432839718484,200,1.5,20,0.7,-0.5
GOOG,-0.36002812327247397,200,1.5,20,0.7,0.0
GOOG,-0.2620262154594694,200,1.5,20,0.7,0.5
GOOG,-0.4865112218108966,200,1.5,20,0.9,-0.5
GOOG,-0.43584579367634246,200,1.5,20,0.9,0.0
GOOG,-0.3572882695375647,200,1.5,20,0.9,0.5
GOOG,-0.6039413392875626,200,1.5,20,1.0,-0.5
GOOG,-0.6168973426904799,200,1.5,20,1.0,0.0
GOOG,-0.47742604057088467,200,1.5,20,1.0,0.5
GOOG,-0.3711123471674973,200,1.5,50,0.7,-0.5
GOOG,-0.3406232727831208,200,1.5,50,0.7,0.0
GOOG,-0.30312032541122397,200,1.5,50,0.7,0.5
GOOG,-0.39941961553433153,200,1.5,50,0.9,-0.5
GOOG,-0.30577623396149883,200,1.5,50,0.9,0.0
GOOG,-0.2642423801612474,200,1.5,50,0.9,0.5
GOOG,-0.5082019005649016,200,1.5,50,1.0,-0.5
GOOG,-0.47124162525133334,200,1.5,50,1.0,0.0
GOOG,-0.3405311962403411,200,1.5,50,1.0,0.5
GOOG,-0.2917361578906525,200,2.0,10,0.7,-0.5
GOOG,-0.2741465222250771,200,2.0,10,0.7,0.0
GOOG,-0.13282206879988445,200,2.0,10,0.7,0.5
GOOG,-0.14417901844710057,200,2.0,10,0.9,-0.5
GOOG,-0.13436741123896415,200,2.0,10,0.9,0.0
GOOG,-0.015524477676699034,200,2.0,10,0.9,0.5
GOOG,-0.23501560303105704,200,2.0,10,1.0,-0.5
GOOG,-0.22296053932634957,200,2.0,10,1.0,0.0
GOOG,-0.13021196197239884,200,2.0,10,1.0,0.5
GOOG,-0.573846680126095,200,2.0,20,0.7,-0.5
GOOG,-0.5397530485973523,200,2.0,20,0.7,0.0
GOOG,-0.3841846733447547,200,2.0,20,0.7,0.5
GOOG,-0.4131949050153924,200,2.0,20,0.9,-0.5
GOOG,-0.36516066610235154,200,2.0,20,0.9,0.0
GOOG,-0.21791197124968148,200,2.0,20,0.9,0.5
GOOG,-0.35406553140312597,200,2.0,20,1.0,-0.5
GOOG,-0.25379376235600953,200,2.0,20,1.0,0.0
GOOG,-0.1036931932217633,200,2.0,20,1.0,0.5
GOOG,-0.4493103174333782,200,2.0,50,0.7,-0.5
GOOG,-0.42507050225368975,200,2.0,50,0.7,0.0
GOOG,-0.2772062192365592,200,2.0,50,0.7,0.5
GOOG,-0.25830090025450203,200,2.0,50,0.9,-0.5
GOOG,-0.3038589484165664,200,2.0,50,0.9,0.0
GOOG,-0.17145149017636613,200,2.0,50,0.9,0.5
GOOG,-0.2017772573206103,200,2.0,50,1.0,-0.5
GOOG,-0.2326173993968375,200,2.0,50,1.0,0.0
GOOG,-0.09744147243320035,200,2.0,50,1.0,0.5
GOOG,-0.4221220717902102,200,2.5,10,0.7,-0.5
GOOG,-0.42901063315656796,200,2.5,10,0.7,0.0
GOOG,-0.29591907636346126,200,2.5,10,0.7,0.5
GOOG,-0.29172332512907045,200,2.5,10,0.9,-0.5
GOOG,-0.26623364628101437,200,2.5,10,0.9,0.0
GOOG,-0.1486920404920328,200,2.5,10,0.9,0.5
GOOG,-0.3102654533034967,200,2.5,10,1.0,-0.5
GOOG,-0.34234700243562044,200,2.5,10,1.0,0.0
GOOG,-0.23285306094017533,200,2.5,10,1.0,0.5
GOOG,-0.279124037015843,200,2.5,20,0.7,-0.5
GOOG,-0.32289912966953493,200,2.5,20,0.7,0.0
GOOG,-0.18955272132786757,200,2.5,20,0.7,0.5
GOOG,-0.1648774349587804,200,2.5,20,0.9,-0.5
GOOG,-0.18982260849685328,200,2.5,20,0.9,0.0
GOOG,-0.09220347328032227,200,2.5,20,0.9,0.5
GOOG,-0.18608185849569742,200,2.5,20,1.0,-0.5
GOOG,-0.26322507333583484,200,2.5,20,1.0,0.0
GOOG,-0.17660860449212998,200,2.5,20,1.0,0.5
GOOG,-0.279124037015843,200,2.5,50,0.7,-0.5
GOOG,-0.32289912966953493,200,2.5,50,0.7,0.0
GOOG,-0.18955272132786757,200,2.5,50,0.7,0.5
GOOG,-0.1648774349587804,200,2.5,50,0.9,-0.5
GOOG,-0.18982260849685328,200,2.5,50,0.9,0.0
GOOG,-0.09220347328032227,200,2.5,50,0.9,0.5
GOOG,-0.18608185849569742,200,2.5,50,1.0,-0.5
GOOG,-0.26322507333583484,200,2.5,50,1.0,0.0
GOOG,-0.17660860449212998,200,2.5,50,1.0,0.5
GOOG,-0.29505123868504657,200,3.0,10,0.7,-0.5
GOOG,-0.3053455085283994,200,3.0,10,0.7,0.0
GOOG,-0.20052387499180888,200,3.0,10,0.7,0.5
GOOG,-0.10446851822091602,200,3.0,10,0.9,-0.5
GOOG,-0.1977061228458678,200,3.0,10,0.9,0.0
GOOG,-0.12419151918591904,200,3.0,10,0.9,0.5
GOOG,0.22613284825600002,200,3.0,10,1.0,-0.5
GOOG,0.03194825029961938,200,3.0,10,1.0,0.0
GOOG,0.015193441770442835,200,3.0,10,1.0,0.5
GOOG,-0.28366550402999613,200,3.0,20,0.7,-0.5
GOOG,-0.29523775725661183,200,3.0,20,0.7,0.0
GOOG,-0.19112915512363732,200,3.0,20,0.7,0.5
GOOG,-0.09137921228942249,200,3.0,20,0.9,-0.5
GOOG,-0.18615839675227583,200,3.0,20,0.9,0.0
GOOG,-0.11364625649305259,200,3.0,20,0.9,0.5
GOOG,0.24092401048658238,200,3.0,20,1.0,-0.5
GOOG,0.04464138907013097,200,3.0,20,1.0,0.0
GOOG,0.027121684932641003,200,3.0,20,1.0,0.5
GOOG,-0.28366550402999613,200,3.0,50,0.7,-0.5
GOOG,-0.29523775725661183,200,3.0,50,0.7,0.0
GOOG,-0.19112915512363732,200,3.0,50,0.7,0.5
GOOG,-0.09137921228942249,200,3.0,50,0.9,-0.5
GOOG,-0.18615839675227583,200,3.0,50,0.9,0.0
GOOG,-0.11364625649305259,200,3.0,50,0.9,0.5
GOOG,0.24092401048658238,200,3.0,50,1.0,-0.5
GOOG,0.04464138907013097,200,3.0,50,1.0,0.0
GOOG,0.027121684932641003,200,3.0,50,1.0,0.5
GOOG,0.09522508596710934,250,1.5,10,0.7,-0.5
GOOG,0.006557243172611371,250,1.5,10,0.7,0.0
GOOG,-0.09936179614922164,250,1.5,10,0.7,0.5
GOOG,0.10795327828337085,250,1.5,10,0.9,-0.5
GOOG,-0.028731551546639443,250,1.5,10,0.9,0.0
GOOG,-0.12187255194075339,250,1.5,10,0.9,0.5
GOOG,0.3251555372019883,250,1.5,10,1.0,-0.5
GOOG,0.18942990825129874,250,1.5,10,1.0,0.0
GOOG,0.015242305688788158,250,1.5,10,1.0,0.5
GOOG,-0.06305735183078935,250,1.5,20,0.7,-0.5
GOOG,-0.09416639792088106,250,1.5,20,0.7,0.0
GOOG,-0.18861953709853987,250,1.5,20,0.7,0.5
GOOG,-0.03434255827407296,250,1.5,20,0.9,-0.5
GOOG,-0.08947560221046165,250,1.5,20,0.9,0.0
GOOG,-0.18499281830715592,250,1.5,20,0.9,0.5
GOOG,0.11711383721338957,250,1.5,20,1.0,-0.5
GOOG,0.09495454828947202,250,1.5,20,1.0,0.0
GOOG,-0.057810851712577556,250,1.5,20,1.0,0.5
GOOG,-0.23099052161199193,250,1.5,50,0.7,-0.5
GOOG,-0.23565545221136558,250,1.5,50,0.7,0.0
GOOG,-0.301361586565837,250,1.5,50,0.7,0.5
GOOG,-0.26009529880142795,250,1.5,50,0.9,-0.5
GOOG,-0.298780989176275,250,1.5,50,0.9,0.0
GOOG,-0.3448506328242655,250,1.5,50,0.9,0.5
GOOG,-0.19917973192181856,250,1.5,50,1.0,-0.5
GOOG,-0.2265310482565183,250,1.5,50,1.0,0.0
GOOG,-0.29943244402229996,250,1.5,50,1.0,0.5
GOOG,-0.08845542723326695,250,2.0,10,0.7,-0.5
GOOG,-0.09923348331768908,250,2.0,10,0.7,0.0
GOOG,-0.1749249550431428,250,2.0,10,0.7,0.5
GOOG,-0.16577670403249853,250,2.0,10,0.9,-0.5
GOOG,-0.07064246012015954,250,2.0,10,0.9,0.0
GOOG,-0.15974974137521497,250,2.0,10,0.9,0.5
GOOG,-0.052381011644620945,250,2.0,10,1.0,-0.5
GOOG,-0.025901334398268853,250,2.0,10,1.0,0.0
GOOG,-0.1632763557556867,250,2.0,10,1.0,0.5
GOOG,-0.3797602091821684,250,2.0,20,0.7,-0.5
GOOG,-0.35684444522570763,250,2.0,20,0.7,0.0
GOOG,-0.40671675547105846,250,2.0,20,0.7,0.5
GOOG,-0.4785795106845119,250,2.0,20,0.9,-0.5
GOOG,-0.38247516617686556,250,2.0,20,0.9,0.0
GOOG,-0.38833403148485485,250,2.0,20,0.9,0.5
GOOG,-0.3909290879076279,250,2.0,20,1.0,-0.5
GOOG,-0.3483283112129901,250,2.0,20,1.0,0.0
GOOG,-0.37828169172275544,250,2.0,20,1.0,0.5
GOOG,-0.3000014616810193,250,2.0,50,0.7,-0.5
GOOG,-0.25622293907261884,250,2.0,50,0.7,0.0
GOOG,-0.3763722714187926,250,2.0,50,0.7,0.5
GOOG,-0.42926288267052215,250,2.0,50,0.9,-0.5
GOOG,-0.3022553558845914,250,2.0,50,0.9,0.0
GOOG,-0.3202150718357899,250,2.0,50,0.9,0.5
GOOG,-0.3821500892625047,250,2.0,50,1.0,-0.5
GOOG,-0.30466847686493564,250,2.0,50,1.0,0.0
GOOG,-0.3385706518700758,250,2.0,50,1.0,0.5
GOOG,-0.25999529788052855,250,2.5,10,0.7,-0.5
GOOG,-0.14658751194544578,250,2.5,10,0.7,0.0
GOOG,-0.20073415191344587,250,2.5,10,0.7,0.5
GOOG,-0.238949421043157,250,2.5,10,0.9,-0.5
GOOG,-0.18141911597087923,250,2.5,10,0.9,0.0
GOOG,-0.26612510004191864,250,2.5,10,0.9,0.5
GOOG,0.03582876356300513,250,2.5,10,1.0,-0.5
GOOG,0.02074926337259104,250,2.5,10,1.0,0.0
GOOG,-0.11951460592149676,250,2.5,10,1.0,0.5
GOOG,-0.4626272644322208,250,2.5,20,0.7,-0.5
GOOG,-0.33291217279536134,250,2.5,20,0.7,0.0
GOOG,-0.3437899784677948,250,2.5,20,0.7,0.5
GOOG,-0.44317767668878105,250,2.5,20,0.9,-0.5
GOOG,-0.3448960205870037,250,2.5,20,0.9,0.0
GOOG,-0.37302221100008626,250,2.5,20,0.9,0.5
GOOG,-0.1422269750421689,250,2.5,20,1.0,-0.5
GOOG,-0.11161666949999002,250,2.5,20,1.0,0.0
GOOG,-0.18231562038282798,250,2.5,20,1.0,0.5
GOOG,-0.4430988172990593,250,2.5,50,0.7,-0.5
GOOG,-0.3150378508889759,250,2.5,50,0.7,0.0
GOOG,-0.33006264921550355,250,2.5,50,0.7,0.5
GOOG,-0.42292692840371787,250,2.5,50,0.9,-0.5
GOOG,-0.3264280208302874,250,2.5,50,0.9,0.0
GOOG,-0.35901720325927733,250,2.5,50,0.9,0.5
GOOG,-0.1567178240400147,250,2.5,50,1.0,-0.5
GOOG,-0.12551289445310257,250,2.5,50,1.0,0.0
GOOG,-0.19226900890844306,250,2.5,50,1.0,0.5
GOOG,-0.38040394663009913,250,3.0,10,0.7,-0.5
GOOG,-0.30288283061623156,250,3.0,10,0.7,0.0
GOOG,-0.33715065062073374,250,3.0,10,0.7,0.5
GOOG,0.03729799648984496,250,3.0,10,0.9,-0.5
GOOG,0.12456610867924091,250,3.0,10,0.9,0.0
GOOG,-0.020195920754732664,250,3.0,10,0.9,0.5
GOOG,0.022768861731386508,250,3.0,10,1.0,-0.5
GOOG,0.12128799599583279,250,3.0,10,1.0,0.0
GOOG,-0.08606139276813281,250,3.0,10,1.0,0.5
GOOG,-0.3604257023329157,250,3.0,20,0.7,-0.5
GOOG,-0.28457426461631297,250,3.0,20,0.7,0.0
GOOG,-0.3231927456200173,250,3.0,20,0.7,0.5
GOOG,0.0613345831569796,250,3.0,20,0.9,-0.5
GOOG,0.14669082454675347,250,3.0,20,0.9,0.0
GOOG,-0.004619868552970218,250,3.0,20,0.9,0.5
GOOG,0.021004811630701913,250,3.0,20,1.0,-0.5
GOOG,0.07602276543272385,250,3.0,20,1.0,0.0
GOOG,-0.07771824970388429,250,3.0,20,1.0,0.5
GOOG,-0.3604257023329157,250,3.0,50,0.7,-0.5
GOOG,-0.28457426461631297,250,3.0,50,0.7,0.0
GOOG,-0.3231927456200173,250,3.0,50,0.7,0.5
GOOG,0.0613345831569796,250,3.0,50,0.9,-0.5
GOOG,0.14669082454675347,250,3.0,50,0.9,0.0
GOOG,-0.004619868552970218,250,3.0,50,0.9,0.5
GOOG,0.021004811630701913,250,3.0,50,1.0,-0.5
GOOG,0.07602276543272385,250,3.0,50,1.0,0.0
GOOG,-0.07771824970388429,250,3.0,50,1.0,0.5
EURUSD,-7.3243361244327385,50,1.5,10,0.7,-0.5
EURUSD,-5.97324366144671,50,1.5,10,0.7,0.0
EURUSD,-5.140560129482144,50,1.5,10,0.7,0.5
EURUSD,-6.3687719605259465,50,1.5,10,0.9,-0.5
EURUSD,-5.0815945307277826,50,1.5,10,0.9,0.0
EURUSD,-4.679149365159441,50,1.5,10,0.9,0.5
EURUSD,-6.611705638360821,50,1.5,10,1.0,-0.5
EURUSD,-5.502269804100391,50,1.5,10,1.0,0.0
EURUSD,-5.11720357340459,50,1.5,10,1.0,0.5
EURUSD,-7.420992054611876,50,1.5,20,0.7,-0.5
EURUSD,-6.417644583584082,50,1.5,20,0.7,0.0
EURUSD,-5.45407568580948,50,1.5,20,0.7,0.5
EURUSD,-6.8443765694518195,50,1.5,20,0.9,-0.5
EURUSD,-5.95954377526716,50,1.5,20,0.9,0.0
EURUSD,-5.31660401454339,50,1.5,20,0.9,0.5
EURUSD,-6.9407462644857745,50,1.5,20,1.0,-0.5
EURUSD,-6.235803567697832,50,1.5,20,1.0,0.0
EURUSD,-5.596938312117633,50,1.5,20,1.0,0.5
EURUSD,-4.936475050390305,50,1.5,50,0.7,-0.5
EURUSD,-4.25393286111807,50,1.5,50,0.7,0.0
EURUSD,-3.6513313966237013,50,1.5,50,0.7,0.5
EURUSD,-4.281110134902778,50,1.5,50,0.9,-0.5
EURUSD,-3.5532025722359517,50,1.5,50,0.9,0.0
EURUSD,-3.041623304486286,50,1.5,50,0.9,0.5
EURUSD,-4.146760686470325,50,1.5,50,1.0,-0.5
EURUSD,-3.4438074398260747,50,1.5,50,1.0,0.0
EURUSD,-3.1652528411352905,50,1.5,50,1.0,0.5
EURUSD,-5.608281104024708,50,2.0,10,0.7,-0.5
EURUSD,-4.415546496840854,50,2.0,10,0.7,0.0
EURUSD,-4.066506783360533,50,2.0,10,0.7,0.5
EURUSD,-5.250188769510459,50,2.0,10,0.9,-0.5
EURUSD,-4.786912551645418,50,2.0,10,0.9,0.0
EURUSD,-4.469943632028024,50,2.0,10,0.9,0.5
EURUSD,-4.936260084319732,50,2.0,10,1.0,-0.5
EURUSD,-4.734906696709601,50,2.0,10,1.0,0.0
EURUSD,-4.442923671688493,50,2.0,10,1.0,0.5
EURUSD,-5.5607996764799,50,2.0,20,0.7,-0.5
EURUSD,-4.684795556196349,50,2.0,20,0.7,0.0
EURUSD,-4.242543135917959,50,2.0,20,0.7,0.5
EURUSD,-5.345812167242805,50,2.0,20,0.9,-0.5
EURUSD,-5.220578496991699,50,2.0,20,0.9,0.0
EURUSD,-4.827031246417279,50,2.0,20,0.9,0.5
EURUSD,-5.040350016346427,50,2.0,20,1.0,-0.5
EURUSD,-5.1849080354375845,50,2.0,20,1.0,0.0
EURUSD,-4.80281019067047,50,2.0,20,1.0,0.5
EURUSD,-4.840298013627145,50,2.0,50,0.7,-0.5
EURUSD,-4.114396124958396,50,2.0,50,0.7,0.0
EURUSD,-3.4479442329820085,50,2.0,50,0.7,0.5
EURUSD,-4.0161867607221025,50,2.0,50,0.9,-0.5
EURUSD,-3.670452367860597,50,2.0,50,0.9,0.0
EURUSD,-3.0646087398948327,50,2.0,50,0.9,0.5
EURUSD,-3.768686647301835,50,2.0,50,1.0,-0.5
EURUSD,-3.484590443492576,50,2.0,50,1.0,0.0
EURUSD,-3.1863548608770027,50,2.0,50,1.0,0.5
EURUSD,-5.507999721814381,50,2.5,10,0.7,-0.5
EURUSD,-4.953344961831585,50,2.5,10,0.7,0.0
EURUSD,-4.5510626142304424,50,2.5,10,0.7,0.5
EURUSD,-4.567463192741362,50,2.5,10,0.9,-0.5
EURUSD,-4.578125162187729,50,2.5,10,0.9,0.0
EURUSD,-4.541947994895837,50,2.5,10,0.9,0.5
EURUSD,-3.797736617421017,50,2.5,10,1.0,-0.5
EURUSD,-4.114257932484456,50,2.5,10,1.0,0.0
EURUSD,-4.242087709148499,50,2.5,10,1.0,0.5
EURUSD,-5.362997284997808,50,2.5,20,0.7,-0.5
EURUSD,-4.830605998903523,50,2.5,20,0.7,0.0
EURUSD,-4.471083068086732,50,2.5,20,0.7,0.5
EURUSD,-4.410237240494076,50,2.5,20,0.9,-0.5
EURUSD,-4.450108231774913,50,2.5,20,0.9,0.0
EURUSD,-4.459996381309558,50,2.5,20,0.9,0.5
EURUSD,-3.616963478807179,50,2.5,20,1.0,-0.5
EURUSD,-3.9560510164703797,50,2.5,20,1.0,0.0
EURUSD,-4.138541276243629,50,2.5,20,1.0,0.5
EURUSD,-4.613506491479807,50,2.5,50,0.7,-0.5
EURUSD,-4.309028491178759,50,2.5,50,0.7,0.0
EURUSD,-3.8134644853984203,50,2.5,50,0.7,0.5
EURUSD,-3.8968768253025243,50,2.5,50,0.9,-0.5
EURUSD,-3.7810274959651387,50,2.5,50,0.9,0.0
EURUSD,-3.474565839754105,50,2.5,50,0.9,0.5
EURUSD,-3.4836668426394968,50,2.5,50,1.0,-0.5
EURUSD,-3.493233122491653,50,2.5,50,1.0,0.0
EURUSD,-3.3028027345564404,50,2.5,50,1.0,0.5
EURUSD,-5.065479028515304,50,3.0,10,0.7,-0.5
EURUSD,-4.826969537828288,50,3.0,10,0.7,0.0
EURUSD,-4.734463437830927,50,3.0,10,0.7,0.5
EURUSD,-2.962551425052957,50,3.0,10,0.9,-0.5
EURUSD,-3.242894993401133,50,3.0,10,0.9,0.0
EURUSD,-3.4062164795093937,50,3.0,10,0.9,0.5
EURUSD,-2.8334338799472785,50,3.0,10,1.0,-0.5
EURUSD,-2.899474238059292,50,3.0,10,1.0,0.0
EURUSD,-3.0158369365032196,50,3.0,10,1.0,0.5
EURUSD,-5.079622173573528,50,3.0,20,0.7,-0.5
EURUSD,-4.839342254776986,50,3.0,20,0.7,0.0
EURUSD,-4.7458821341995785,50,3.0,20,0.7,0.5
EURUSD,-2.977835165016631,50,3.0,20,0.9,-0.5
EURUSD,-3.2563098032822424,50,3.0,20,0.9,0.0
EURUSD,-3.418467807261907,50,3.0,20,0.9,0.5
EURUSD,-2.8504379278989016,50,3.0,20,1.0,-0.5
EURUSD,-2.9150416057629793,50,3.0,20,1.0,0.0
EURUSD,-3.0302358969796583,50,3.0,20,1.0,0.5
EURUSD,-4.676528633253245,50,3.0,50,0.7,-0.5
EURUSD,-4.726729584388973,50,3.0,50,0.7,0.0
EURUSD,-4.691932893278048,50,3.0,50,0.7,0.5
EURUSD,-3.252443600840479,50,3.0,50,0.9,-0.5
EURUSD,-3.2439228904609587,50,3.0,50,0.9,0.0
EURUSD,-3.328130778653192,50,3.0,50,0.9,0.5
EURUSD,-3.2675398973436938,50,3.0,50,1.0,-0.5
EURUSD,-3.1339040087923995,50,3.0,50,1.0,0.0
EURUSD,-3.146197924162667,50,3.0,50,1.0,0.5
EURUSD,-7.9940516185452415,80,1.5,10,0.7,-0.5
EURUSD,-6.306644448437047,80,1.5,10,0.7,0.0
EURUSD,-5.689687769930736,80,1.5,10,0.7,0.5
EURUSD,-7.6692303534065625,80,1.5,10,0.9,-0.5
EURUSD,-6.31754456088882,80,1.5,10,0.9,0.0
EURUSD,-5.675128598892266,80,1.5,10,0.9,0.5
EURUSD,-7.291142118365487,80,1.5,10,1.0,-0.5
EURUSD,-6.289147021485175,80,1.5,10,1.0,0.0
EURUSD,-5.772384232260198,80,1.5,10,1.0,0.5
EURUSD,-5.190276392968186,80,1.5,20,0.7,-0.5
EURUSD,-3.7925884407713255,80,1.5,20,0.7,0.0
EURUSD,-3.325748479464086,80,1.5,20,0.7,0.5
EURUSD,-4.828190962293966,80,1.5,20,0.9,-0.5
EURUSD,-3.698302641890507,80,1.5,20,0.9,0.0
EURUSD,-3.17628245471044,80,1.5,20,0.9,0.5
EURUSD,-4.555963377100796,80,1.5,20,1.0,-0.5
EURUSD,-3.6948727452469674,80,1.5,20,1.0,0.0
