sharpe,cagr,exposure,trades,win_rate,avg_bars,max_bars,avg_win,avg_loss,long_pnl,short_pnl,bars,inst,stop_sigma,max_hold
-1.7987643772604593,-0.3181753848537418,0.35091999593371964,1060,0.41037735849056606,3.249056603773585,17,0.011083556149248984,-0.010966511832327799,-0.5616957559307951,-1.4710272143507717,9837,ICICIBANK,1.0,20
-1.7987643772604593,-0.3181753848537418,0.35091999593371964,1060,0.41037735849056606,3.249056603773585,17,0.011083556149248984,-0.010966511832327799,-0.5616957559307951,-1.4710272143507717,9837,ICICIBANK,1.0,50
-1.829628844713792,-0.33372409096770456,0.3968689641150757,905,0.5116022099447514,4.304972375690608,18,0.009664869287060448,-0.015014012116844926,-0.5408261078972882,-1.6205327678391812,9837,ICICIBANK,1.5,0
-1.829628844713792,-0.33372409096770456,0.3968689641150757,905,0.5116022099447514,4.304972375690608,18,0.009664869287060448,-0.015014012116844926,-0.5408261078972882,-1.6205327678391812,9837,ICICIBANK,1.5,20
-1.829628844713792,-0.33372409096770456,0.3968689641150757,905,0.5116022099447514,4.304972375690608,18,0.009664869287060448,-0.015014012116844926,-0.5408261078972882,-1.6205327678391812,9837,ICICIBANK,1.5,50
-1.9907436051585392,-0.36084962175996316,0.4207583612890109,792,0.5694444444444444,5.215909090909091,19,0.009083078826325927,-0.01900646753084845,-0.7128590594181248,-1.6718778179282048,9837,ICICIBANK,2.0,0
-1.9907436051585392,-0.36084962175996316,0.4207583612890109,792,0.5694444444444444,5.215909090909091,19,0.009083078826325927,-0.01900646753084845,-0.7128590594181248,-1.6718778179282048,9837,ICICIBANK,2.0,20
-1.9907436051585392,-0.36084962175996316,0.4207583612890109,792,0.5694444444444444,5.215909090909091,19,0.009083078826325927,-0.01900646753084845,-0.7128590594181248,-1.6718778179282048,9837,ICICIBANK,2.0,50
-1.4120328631294672,-0.2799426646390346,0.4498322659347362,651,0.6221198156682027,6.781874039938556,23,0.00832014208081547,-0.02067130062633195,-0.4024283052845591,-1.313054106062836,9837,ICICIBANK,3.0,0
-1.4119625961752105,-0.2799173551863057,0.44932398088848224,651,0.6221198156682027,6.774193548387097,20,0.00832014208081547,-0.020670756236335613,-0.4024283052845591,-1.312920186123737,9837,ICICIBANK,3.0,20
-1.4120328631294672,-0.2799426646390346,0.4498322659347362,651,0.6221198156682027,6.781874039938556,23,0.00832014208081547,-0.02067130062633195,-0.4024283052845591,-1.313054106062836,9837,ICICIBANK,3.0,50
-1.1593200122645473,-0.24219244731436684,0.4615228219985768,592,0.6368243243243243,7.648648648648648,28,0.008164456853130114,-0.020990332079606853,-0.22995513701339776,-1.2049660264720221,9837,ICICIBANK,4.0,0
-1.2225258617208303,-0.25142093463224713,0.4531869472400122,593,0.6374367622259697,7.497470489038786,20,0.00816761119437138,-0.02134766919591775,-0.28432060438168216,-1.218071241268252,9837,ICICIBANK,4.0,20
-1.1593200122645473,-0.24219244731436684,0.4615228219985768,592,0.6368243243243243,7.648648648648648,28,0.008164456853130114,-0.020990332079606853,-0.22995513701339776,-1.2049660264720221,9837,ICICIBANK,4.0,50
-1.1846150525443333,-0.21676148711451626,0.49746288291674495,632,0.6566455696202531,8.354430379746836,43,0.006352035159553182,-0.018274466858569732,-0.27886268414552284,-1.050602032949538,10642,INFY,0.0,0
-1.3263492818309202,-0.2350280744598635,0.482146213117835,643,0.6531881804043546,7.95800933125972,20,0.006334144811637989,-0.01852603610537614,-0.37490864927076595,-1.0960565813401575,10642,INFY,0.0,20
-1.1846150525443333,-0.21676148711451626,0.49746288291674495,632,0.6566455696202531,8.354430379746836,43,0.006352035159553182,-0.018274466858569732,-0.27886268414552284,-1.050602032949538,10642,INFY,0.0,50
-1.9820877121437996,-0.3093648863287808,0.3769968051118211,1211,0.40957886044591246,3.3129644921552437,15,0.008515626017579318,-0.00892624861688802,-0.55418959789362,-1.6043276584619712,10642,INFY,1.0,0
-1.9820877121437996,-0.3093648863287808,0.3769968051118211,1211,0.40957886044591246,3.3129644921552437,15,0.008515626017579318,-0.00892624861688802,-0.55418959789362,-1.6043276584619712,10642,INFY,1.0,20
-1.9820877121437996,-0.3093648863287808,0.3769968051118211,1211,0.40957886044591246,3.3129644921552437,15,0.008515626017579318,-0.00892624861688802,-0.55418959789362,-1.6043276584619712,10642,INFY,1.0,50
-2.2407833435028834,-0.3439774792108678,0.42134937041909415,1022,0.5009784735812133,4.387475538160469,18,0.0074646123225987245,-0.012333617747839426,-0.7468999852916899,-1.72136355693587,10642,INFY,1.5,0
-2.2407833435028834,-0.3439774792108678,0.42134937041909415,1022,0.5009784735812133,4.387475538160469,18,0.0074646123225987245,-0.012333617747839426,-0.7468999852916899,-1.72136355693587,10642,INFY,1.5,20
-2.2407833435028834,-0.3439774792108678,0.42134937041909415,1022,0.5009784735812133,4.387475538160469,18,0.0074646123225987245,-0.012333617747839426,-0.7468999852916899,-1.72136355693587,10642,INFY,1.5,50
-2.318796119100391,-0.35749992019263727,0.44502912986280774,919,0.5516866158868335,5.140369967355822,19,0.006976750556195839,-0.014829484270867142,-0.6922780307808116,-1.8802569568251606,10642,INFY,2.0,0
-2.318796119100391,-0.35749992019263727,0.44502912986280774,919,0.5516866158868335,5.140369967355822,19,0.006976750556195839,-0.014829484270867142,-0.6922780307808116,-1.8802569568251606,10642,INFY,2.0,20
