sharpe,cagr,exposure,trades,win_rate,avg_bars,max_bars,avg_win,avg_loss,long_pnl,short_pnl,bars,inst,group,lrc_dev,gate,bps,inside_pct
-0.8806103004779472,-0.08903030382411113,0.17874259937975753,219,0.684931506849315,8.684931506849315,55,0.0055404510663697205,-0.020103349082786836,-0.08839601229262566,-0.4676674144642078,10641,HDFCBANK,NSE 1h,0.5,True,2.0,0.26275725965604735
-1.0999923033324945,-0.10847723318215104,0.17874259937975753,219,0.6621004566210046,8.684931506849315,55,0.005122067675168332,-0.019326530265624885,-0.15439601229262562,-0.5330674144642077,10641,HDFCBANK,NSE 1h,0.5,True,5.0,0.26275725965604735
-1.1564633603603798,-0.216382402911473,0.5355699652288318,668,0.6631736526946108,8.529940119760479,55,0.005975311211957438,-0.017901115118012612,-0.12996014864233424,-1.2507278860133577,10641,HDFCBANK,NSE 1h,0.5,False,0.0,0.26275725965604735
-1.3861637727102232,-0.2500337967191453,0.5355699652288318,668,0.6541916167664671,8.529940119760479,55,0.0056543279044361855,-0.01783042999521344,-0.26236014864233437,-1.3855278860133577,10641,HDFCBANK,NSE 1h,0.5,False,2.0,0.26275725965604735
-1.7321507714439772,-0.29783233774675627,0.5355699652288318,668,0.6362275449101796,8.529940119760479,55,0.005205867530443868,-0.017535727304914962,-0.46096014864233437,-1.587727886013358,10641,HDFCBANK,NSE 1h,0.5,False,5.0,0.26275725965604735
-0.9930138432590124,-0.14534606014626425,0.33793816370641855,414,0.6714975845410628,8.68599033816425,55,0.005965731912697643,-0.01886530473615748,0.013919595448675104,-0.9211275678361477,10641,HDFCBANK,NSE 1h,1.0,True,0.0,0.5411145569025467
-1.1809690573204294,-0.16826854639733038,0.33793816370641855,414,0.6594202898550725,8.68599033816425,55,0.005671439971494713,-0.018589440316351274,-0.06528040455132486,-1.0075275678361477,10641,HDFCBANK,NSE 1h,1.0,True,2.0,0.5411145569025467
-1.4639336290150895,-0.20151282702282453,0.33793816370641855,414,0.642512077294686,8.68599033816425,55,0.005213308126668582,-0.018296945500549427,-0.1840804045513249,-1.1371275678361479,10641,HDFCBANK,NSE 1h,1.0,True,5.0,0.5411145569025467
-1.1564633603603798,-0.216382402911473,0.5355699652288318,668,0.6631736526946108,8.529940119760479,55,0.005975311211957438,-0.017901115118012612,-0.12996014864233424,-1.2507278860133577,10641,HDFCBANK,NSE 1h,1.0,False,0.0,0.5411145569025467
-1.3861637727102232,-0.2500337967191453,0.5355699652288318,668,0.6541916167664671,8.529940119760479,55,0.0056543279044361855,-0.01783042999521344,-0.26236014864233437,-1.3855278860133577,10641,HDFCBANK,NSE 1h,1.0,False,2.0,0.5411145569025467
-1.7321507714439772,-0.29783233774675627,0.5355699652288318,668,0.6362275449101796,8.529940119760479,55,0.005205867530443868,-0.017535727304914962,-0.46096014864233437,-1.587727886013358,10641,HDFCBANK,NSE 1h,1.0,False,5.0,0.5411145569025467
-1.0134331988504128,-0.1628231884390016,0.4325721266798233,540,0.6722222222222223,8.522222222222222,55,0.005996237670756772,-0.018081492991419725,-0.0991550327054419,-0.9246349522911415,10641,HDFCBANK,NSE 1h,1.5,True,0.0,0.7592331547786862
-1.2360923657567382,-0.1920121161447817,0.4325721266798233,540,0.6611111111111111,8.522222222222222,55,0.005693312890269401,-0.0178814354471189,-0.2051550327054419,-1.0346349522911416,10641,HDFCBANK,NSE 1h,1.5,True,2.0,0.7592331547786862
-1.5716981122344003,-0.23390863935138465,0.4325721266798233,540,0.6444444444444445,8.522222222222222,55,0.0052332049223625075,-0.017629923426972584,-0.3641550327054419,-1.1996349522911416,10641,HDFCBANK,NSE 1h,1.5,True,5.0,0.7592331547786862
-1.1564633603603798,-0.216382402911473,0.5355699652288318,668,0.6631736526946108,8.529940119760479,55,0.005975311211957438,-0.017901115118012612,-0.12996014864233424,-1.2507278860133577,10641,HDFCBANK,NSE 1h,1.5,False,0.0,0.7592331547786862
-1.3861637727102232,-0.2500337967191453,0.5355699652288318,668,0.6541916167664671,8.529940119760479,55,0.0056543279044361855,-0.01783042999521344,-0.26236014864233437,-1.3855278860133577,10641,HDFCBANK,NSE 1h,1.5,False,2.0,0.7592331547786862
-1.7321507714439772,-0.29783233774675627,0.5355699652288318,668,0.6362275449101796,8.529940119760479,55,0.005205867530443868,-0.017535727304914962,-0.46096014864233437,-1.587727886013358,10641,HDFCBANK,NSE 1h,1.5,False,5.0,0.7592331547786862
