inst,pnl,bars,side
MARUTI,0.00844480158250021,2,-1.0
MARUTI,0.0019960944887822837,9,1.0
MARUTI,0.009147217696947412,1,1.0
MARUTI,0.01066230146380477,2,1.0
MARUTI,-0.0703078032162136,38,-1.0
MARUTI,-0.0003620188765022244,5,1.0
MARUTI,-0.006005575342053612,18,1.0
MARUTI,-0.011811685764457059,15,1.0
MARUTI,0.00655021902147097,7,-1.0
MARUTI,0.006088510481360545,1,-1.0
MARUTI,0.004499290337972748,4,-1.0
MARUTI,0.007893245919707277,1,-1.0
MARUTI,-0.0027599020247290273,11,-1.0
MARUTI,0.009129009534633832,2,1.0
MARUTI,0.0063021154004472705,12,-1.0
MARUTI,0.003874713724999432,5,1.0
MARUTI,-0.027371526226529278,21,1.0
MARUTI,-0.043877657959400525,39,-1.0
MARUTI,-0.009080750873137085,13,1.0
MARUTI,5.215600250305861e-05,13,1.0
MARUTI,0.00820217484224723,4,1.0
MARUTI,-0.015455462845057374,17,1.0
MARUTI,0.006597604739228701,3,1.0
MARUTI,0.015716336716496904,2,-1.0
MARUTI,0.014497305213229408,4,1.0
MARUTI,-0.057693129878646374,15,1.0
MARUTI,-0.11945113105930395,24,-1.0
MARUTI,0.007794383442689234,3,1.0
MARUTI,0.00446887849758965,6,1.0
MARUTI,0.024886860745266595,4,-1.0
MARUTI,0.016864804766079874,5,-1.0
MARUTI,-0.004899063441751963,9,-1.0
MARUTI,-0.10803909652037429,42,-1.0
MARUTI,0.008847730381042581,2,1.0
MARUTI,-0.025146686149362687,17,1.0
MARUTI,-0.03534638798892181,23,-1.0
MARUTI,0.020289440096806843,3,-1.0
MARUTI,0.0019922291579514435,7,1.0
MARUTI,0.004550082913874432,6,1.0
MARUTI,-5.695198718895679e-05,11,-1.0
MARUTI,-0.03624173016465903,27,-1.0
MARUTI,0.01209972478949781,8,1.0
MARUTI,-0.008327628807015293,8,1.0
MARUTI,0.00884479332808599,4,1.0
MARUTI,0.0062132872154157075,8,-1.0
MARUTI,0.016148582165589155,4,-1.0
MARUTI,0.0162549325150439,1,-1.0
MARUTI,0.015283060507020116,4,1.0
MARUTI,-0.013790527345268451,14,-1.0
MARUTI,0.017232314848357456,2,-1.0
MARUTI,0.010285519843149798,3,-1.0
MARUTI,0.0030590823221760743,7,1.0
MARUTI,0.00215151055099301,7,-1.0
MARUTI,-0.0008768415117936755,10,-1.0
MARUTI,0.00749788757383616,1,1.0
MARUTI,0.006468653880061611,2,1.0
MARUTI,0.006628849657095748,2,-1.0
MARUTI,0.007496103200603521,1,-1.0
MARUTI,0.008255930439084474,1,1.0
MARUTI,-0.0038553823646963656,10,1.0
MARUTI,-0.015588345928303897,17,-1.0
MARUTI,0.004221727441757091,4,-1.0
MARUTI,0.004558461423647191,7,1.0
MARUTI,0.014426534418003213,2,1.0
MARUTI,0.005993136263267449,6,1.0
MARUTI,0.008110730440552124,1,-1.0
MARUTI,0.005970092740253786,1,1.0
MARUTI,0.003639555078732897,7,1.0
MARUTI,-0.0033410746597009123,9,-1.0
MARUTI,0.006025052679341283,7,-1.0
MARUTI,-0.010103171546967347,17,1.0
MARUTI,0.0063713933139604275,4,-1.0
MARUTI,-0.0024841745943476935,8,-1.0
MARUTI,0.012794951848090865,5,1.0
MARUTI,0.007983648993459741,1,-1.0
MARUTI,0.0038721734388805296,1,1.0
MARUTI,-0.017436059586868287,18,-1.0
MARUTI,0.0012031940930515449,10,-1.0
MARUTI,0.018378892994372186,5,1.0
MARUTI,-0.07990430586788644,25,-1.0
MARUTI,0.0023009429936281965,8,-1.0
MARUTI,-0.033216488113550456,22,1.0
MARUTI,0.004485801139704443,1,-1.0
MARUTI,0.004410268990906986,1,1.0
MARUTI,-0.022004035024119,21,-1.0
MARUTI,0.004476669827820107,5,1.0
MARUTI,0.0075320346079742915,2,-1.0
MARUTI,0.004827299423998124,3,1.0
MARUTI,0.006155736880412732,3,1.0
MARUTI,-0.0547394116099411,20,-1.0
MARUTI,-0.013762426660793546,13,1.0
MARUTI,0.00045063329670755754,10,-1.0
MARUTI,0.019823349887310406,1,1.0
MARUTI,-0.06824081811914826,27,1.0
MARUTI,0.008578936833899705,3,1.0
MARUTI,0.006413125211046355,4,-1.0
MARUTI,-0.06008979108023816,34,1.0
MARUTI,-0.00781790566955643,18,-1.0
MARUTI,0.003891790857400555,2,-1.0
MARUTI,-0.0149365611637722,14,1.0
MARUTI,0.0075501786641772465,4,-1.0
MARUTI,0.004515070077853858,5,1.0
MARUTI,0.011780082783701008,7,-1.0
MARUTI,-0.030537086722019276,18,1.0
MARUTI,0.0019236521533715697,5,-1.0
MARUTI,0.00988509683875955,2,-1.0
MARUTI,0.009163326866628527,7,1.0
MARUTI,0.0051524645412722465,5,-1.0
MARUTI,-0.013122908359147341,7,1.0
MARUTI,0.0055895960946083555,7,1.0
MARUTI,0.010164497902692578,1,-1.0
MARUTI,0.003184101257383934,4,-1.0
MARUTI,0.008536075486759857,1,1.0
MARUTI,0.00855445527100126,2,1.0
MARUTI,0.002203810702100081,7,1.0
MARUTI,-0.004804785364330146,14,-1.0
MARUTI,-0.029396554753668397,28,1.0
MARUTI,-0.05649093771265376,29,-1.0
MARUTI,0.006499069376320741,4,-1.0
MARUTI,0.0014767630490680386,3,-1.0
MARUTI,0.00653230112732191,1,-1.0
MARUTI,0.0054057020375942845,3,1.0
MARUTI,-0.008703861315451328,16,1.0
MARUTI,0.004503615840461447,3,1.0
MARUTI,-0.013331565857216968,14,1.0
MARUTI,0.010067428270978961,3,1.0
MARUTI,0.0021395571864857087,11,-1.0
MARUTI,-0.003570805031355478,12,1.0
MARUTI,0.00021970624714589838,13,-1.0
MARUTI,0.01103749431672219,2,1.0
MARUTI,-0.024590929618953247,19,1.0
MARUTI,0.010410244213757783,3,-1.0
MARUTI,0.006751040215682324,3,-1.0
MARUTI,0.010692583474049068,5,-1.0
MARUTI,-0.01550881892449284,14,-1.0
MARUTI,-0.020785108500272705,21,1.0
MARUTI,-0.0004188239391587885,10,-1.0
MARUTI,-0.059095226146145576,26,1.0
MARUTI,0.011354744134986714,3,-1.0
MARUTI,0.009587687147031697,2,-1.0
MARUTI,0.006334631419525803,3,-1.0
MARUTI,-0.02080607796205741,18,1.0
MARUTI,0.008425901939915551,10,-1.0
MARUTI,0.006833384284484846,4,1.0
MARUTI,0.0030523896934841147,8,1.0
MARUTI,0.004177025791039207,1,1.0
MARUTI,0.0037401068545188376,1,-1.0
MARUTI,0.002024900755120215,4,-1.0
MARUTI,0.004679955579916495,1,1.0
MARUTI,-0.10050404434705797,58,-1.0
MARUTI,0.014435187335193037,1,1.0
MARUTI,0.005616162401771612,6,-1.0
MARUTI,0.013482166222473982,4,1.0
MARUTI,-0.037535938353685336,15,-1.0
MARUTI,0.01870588392731489,1,-1.0
MARUTI,-0.02337205800008688,15,-1.0
MARUTI,-0.019572573572314525,11,1.0
MARUTI,-0.001971264184555499,11,-1.0
MARUTI,0.0008005357399293264,7,1.0
MARUTI,-0.0015952883364624495,9,-1.0
MARUTI,-0.01237118465196235,15,-1.0
MARUTI,0.0054129041594823775,7,1.0
MARUTI,-0.0037747898415408506,13,1.0
MARUTI,0.008736021828845262,1,-1.0
MARUTI,0.005843512095765764,4,1.0
MARUTI,0.012367869423188689,3,1.0
MARUTI,0.014304915876994995,5,-1.0
MARUTI,0.012158167858311246,1,1.0
MARUTI,-0.013935010043305811,14,-1.0
MARUTI,-0.04635983704625819,32,1.0
MARUTI,0.011304875237609934,7,-1.0
MARUTI,0.003953201861770271,14,1.0
MARUTI,-0.01582232189583443,13,-1.0
MARUTI,-0.014537227841053922,12,-1.0
MARUTI,0.011459722210995275,2,1.0
MARUTI,-0.011725254068422964,17,-1.0
MARUTI,-0.014192019231591552,17,1.0
MARUTI,-0.003929283955787515,12,-1.0
MARUTI,0.009069719095570352,2,1.0
MARUTI,0.0054428538600981855,1,1.0
MARUTI,4.921355271843346e-05,7,1.0
MARUTI,0.007536120644609214,2,-1.0
MARUTI,-0.005113347622742238,14,1.0
MARUTI,0.008499538756605703,4,-1.0
MARUTI,-0.07469120744055457,28,-1.0
MARUTI,-0.010426674532925487,14,-1.0
MARUTI,0.0075596510647755405,3,1.0
MARUTI,0.005922481300689554,1,1.0
MARUTI,-0.023273816877862112,21,-1.0
MARUTI,0.006578892509750169,3,-1.0
MARUTI,0.004899076097029934,4,-1.0
MARUTI,-0.01474714147682558,17,1.0
MARUTI,-0.013341295141351739,15,-1.0
MARUTI,0.007880366534597906,1,-1.0
MARUTI,0.007119975503739749,1,-1.0
MARUTI,0.006139678023870824,1,-1.0
MARUTI,-0.005488307737706418,10,1.0
MARUTI,-0.019677066494302405,18,1.0
MARUTI,0.008581277123929722,9,1.0
MARUTI,0.0019226595057295,8,1.0
MARUTI,-0.01592163992755779,10,-1.0
MARUTI,0.008317765800481514,6,-1.0
MARUTI,-0.030338731851633317,16,1.0
MARUTI,0.0072299395815283015,1,-1.0
MARUTI,0.0014495454245052383,9,1.0
MARUTI,0.004789266442892788,8,-1.0
MARUTI,0.010805002448605779,7,1.0
MARUTI,-0.07433115352107265,31,-1.0
MARUTI,0.0006328554723963359,10,-1.0
MARUTI,-0.0008531675184887779,7,1.0
MARUTI,0.014153258415255549,1,1.0
MARUTI,0.0027354004980827715,6,-1.0
MARUTI,0.00335394037087303,4,-1.0
MARUTI,0.004320712962128747,1,1.0
MARUTI,-0.021699691417410086,20,1.0
MARUTI,0.00044341395530680976,10,-1.0
MARUTI,-0.002307225061037903,11,-1.0
MARUTI,0.009579780642954687,1,1.0
MARUTI,0.002013429079198057,8,1.0
MARUTI,-0.020663261003241135,34,1.0
MARUTI,0.006169944247047956,1,-1.0
MARUTI,0.005949003439620185,1,1.0
MARUTI,0.0034420262922651938,5,1.0
MARUTI,0.0054152662841986466,2,1.0
MARUTI,0.005455673851894893,3,-1.0
MARUTI,0.005559666886323673,1,1.0
MARUTI,-0.003060065542653653,14,1.0
MARUTI,-0.002176583984702141,12,-1.0
MARUTI,0.0030309760319728787,2,1.0
MARUTI,0.0032202003600269066,2,-1.0
MARUTI,0.005730767369372742,1,1.0
MARUTI,-0.007904168886499816,14,1.0
MARUTI,0.009192085678492251,1,1.0
MARUTI,0.003713603351666815,4,-1.0
MARUTI,0.004843711574488254,1,1.0
MARUTI,0.0034894090929822722,5,1.0
HINDUNILVR,0.0036564961465209165,2,-1.0
HINDUNILVR,0.004847092147526699,2,1.0
HINDUNILVR,-0.005975991166872003,13,-1.0
HINDUNILVR,0.0026295958680430482,7,-1.0
HINDUNILVR,0.003948349086739771,1,-1.0
HINDUNILVR,0.0016280340619367172,4,1.0
HINDUNILVR,0.0022477763391601604,2,1.0
HINDUNILVR,0.002030592007572126,6,1.0
HINDUNILVR,0.003455235783144025,8,1.0
HINDUNILVR,0.003070228099720003,9,1.0
HINDUNILVR,-0.010265134311917267,15,-1.0
HINDUNILVR,-0.024972623963504897,12,-1.0
HINDUNILVR,0.007284186958272012,5,1.0
HINDUNILVR,0.007408992816001188,4,-1.0
HINDUNILVR,0.002067806190999024,7,-1.0
HINDUNILVR,0.006542010752249923,10,1.0
HINDUNILVR,-0.004118582909804269,8,-1.0
HINDUNILVR,0.005497519085132403,1,-1.0
HINDUNILVR,-0.008403840249879271,10,-1.0
HINDUNILVR,0.005638858782282845,4,1.0
HINDUNILVR,0.005512561333233665,2,-1.0
HINDUNILVR,0.0043475727048537935,5,1.0
HINDUNILVR,-0.0015691107296740801,8,-1.0
HINDUNILVR,-0.0011169295969898187,7,-1.0
HINDUNILVR,0.006771721315594032,4,-1.0
HINDUNILVR,-0.007011662451159938,14,1.0
HINDUNILVR,0.0072223909641118715,4,-1.0
HINDUNILVR,0.012295164884065436,1,-1.0
HINDUNILVR,0.002207894435206248,7,1.0
HINDUNILVR,0.005869080371059215,2,-1.0
HINDUNILVR,0.002436695398962571,8,-1.0
HINDUNILVR,-4.0549685033625603e-05,9,-1.0
HINDUNILVR,0.0029304811638069615,4,-1.0
HINDUNILVR,0.0034712771013331377,2,-1.0
HINDUNILVR,-0.02288017728440194,21,-1.0
HINDUNILVR,0.005811273990359736,4,1.0
HINDUNILVR,-0.010135766502448289,13,-1.0
HINDUNILVR,-0.018232783535954922,13,1.0
HINDUNILVR,-0.038038691937507814,28,-1.0
HINDUNILVR,0.004089192672164479,4,1.0
HINDUNILVR,0.009724410180923487,7,-1.0
HINDUNILVR,0.0042373713882340415,7,1.0
HINDUNILVR,-0.0021112338580403685,10,1.0
HINDUNILVR,0.0029687890810319085,1,-1.0
HINDUNILVR,0.0017614699180061408,4,1.0
HINDUNILVR,0.003796490679547915,1,-1.0
HINDUNILVR,0.003911492141814942,1,1.0
HINDUNILVR,-0.0019984266404179563,8,-1.0
HINDUNILVR,-0.009572891087873988,9,-1.0
HINDUNILVR,0.012917501284882537,2,1.0
HINDUNILVR,0.009989303067123043,3,-1.0
HINDUNILVR,0.0033420851421827797,7,1.0
HINDUNILVR,0.0025199873491139366,5,1.0
HINDUNILVR,0.001974920475181755,5,1.0
HINDUNILVR,0.003803398416137461,7,-1.0
HINDUNILVR,0.0036090667988080477,4,1.0
HINDUNILVR,-0.03426303892646261,29,-1.0
HINDUNILVR,0.008314632960067582,1,-1.0
HINDUNILVR,0.010095639590447278,1,1.0
HINDUNILVR,0.007458198914625853,5,-1.0
HINDUNILVR,0.008943366039593195,2,-1.0
HINDUNILVR,0.004639994144799535,7,-1.0
HINDUNILVR,0.0032767322715393796,7,1.0
HINDUNILVR,0.004907073320951037,6,-1.0
HINDUNILVR,0.003789526031215817,1,-1.0
HINDUNILVR,-0.0010195638913798898,8,-1.0
HINDUNILVR,0.0026483744808703433,5,-1.0
HINDUNILVR,0.003647251531081663,4,-1.0
HINDUNILVR,0.005542471476477112,1,-1.0
HINDUNILVR,0.00725039124238722,1,-1.0
HINDUNILVR,0.006933693456611021,1,-1.0
HINDUNILVR,0.004680663228477365,5,1.0
HINDUNILVR,0.00828466108603824,3,1.0
HINDUNILVR,0.010556278641455238,7,-1.0
HINDUNILVR,0.008921581615531565,5,1.0
HINDUNILVR,0.007941041878374813,7,1.0
HINDUNILVR,0.0003759630482084554,11,1.0
HINDUNILVR,0.00912367500825199,6,-1.0
HINDUNILVR,0.008064267073704884,1,1.0
HINDUNILVR,-0.004039968687898983,11,1.0
HINDUNILVR,0.005536119696196302,6,-1.0
HINDUNILVR,0.003685962752314786,1,-1.0
HINDUNILVR,-0.002351019773637642,4,1.0
HINDUNILVR,-0.003365703004039569,16,-1.0
HINDUNILVR,0.003023186760571305,11,-1.0
HINDUNILVR,0.005783119091924043,1,-1.0
HINDUNILVR,0.005350340294482921,2,1.0
HINDUNILVR,0.00705571162831642,1,-1.0
HINDUNILVR,0.0061769867738437146,2,-1.0
HINDUNILVR,-0.0016226846384945967,8,-1.0
HINDUNILVR,-0.03920850262971635,22,-1.0
HINDUNILVR,0.007147549041566065,6,1.0
HINDUNILVR,0.006013610410965994,5,-1.0
HINDUNILVR,0.009057034263178783,2,-1.0
HINDUNILVR,0.008275672858078991,3,1.0
HINDUNILVR,0.0061836072441353255,1,1.0
HINDUNILVR,0.009175402201117365,1,-1.0
HINDUNILVR,0.016173405406191374,2,-1.0
HINDUNILVR,0.000823889722761563,12,1.0
HINDUNILVR,-0.011571279394208229,16,-1.0
HINDUNILVR,0.005082117034938136,1,-1.0
HINDUNILVR,-0.01670136638653385,15,-1.0
HINDUNILVR,-0.009016245561658537,16,1.0
HINDUNILVR,-0.01941757592308588,23,-1.0
HINDUNILVR,0.003162892530764941,13,1.0
HINDUNILVR,0.009728312299915297,2,-1.0
HINDUNILVR,0.0050028055756627015,6,-1.0
HINDUNILVR,0.005530722274222483,1,1.0
HINDUNILVR,0.0029009727109411223,4,1.0
HINDUNILVR,0.007307319061118169,1,1.0
HINDUNILVR,0.005573419002812267,3,1.0
HINDUNILVR,-0.00466686539385329,10,-1.0
HINDUNILVR,0.0011654923782849517,10,-1.0
HINDUNILVR,-0.00015622707840729625,9,1.0
HINDUNILVR,0.008495755351202797,3,-1.0
HINDUNILVR,0.009396532143511218,1,-1.0
HINDUNILVR,-0.07353256749245589,25,1.0
HINDUNILVR,0.006823891213874104,11,1.0
HINDUNILVR,0.006029718339879461,1,-1.0
HINDUNILVR,0.003596378189729488,2,-1.0
HINDUNILVR,-0.019128047130049015,17,1.0
HINDUNILVR,0.029207618154372225,1,-1.0
HINDUNILVR,0.009914367583549338,3,1.0
HINDUNILVR,0.00986968660408094,2,1.0
HINDUNILVR,0.010283292439544185,2,1.0
HINDUNILVR,0.010451128428908345,1,-1.0
HINDUNILVR,0.008724623452278183,1,1.0
HINDUNILVR,-0.003456180130406653,14,-1.0
HINDUNILVR,0.0037174553834155777,7,1.0
HINDUNILVR,0.0059059983260633395,1,1.0
HINDUNILVR,0.0035712520299085327,3,1.0
HINDUNILVR,-0.017383102829397555,17,1.0
HINDUNILVR,-0.02169910601460035,20,-1.0
HINDUNILVR,0.005373262012278941,7,-1.0
HINDUNILVR,-0.008127465600715693,16,1.0
HINDUNILVR,0.0036805446681622677,2,1.0
HINDUNILVR,0.0050763083219508625,2,1.0
HINDUNILVR,-0.010900828072248545,14,1.0
HINDUNILVR,-0.0033651762476487757,14,-1.0
HINDUNILVR,0.004322301055578721,4,-1.0
HINDUNILVR,-0.006880891204582493,12,1.0
HINDUNILVR,-0.0034445827515180226,13,1.0
HINDUNILVR,-0.002201217914547761,12,-1.0
HINDUNILVR,-0.012827210159278438,14,1.0
HINDUNILVR,0.0011192330339013503,3,-1.0
HINDUNILVR,0.0024202952014424,3,1.0
HINDUNILVR,-0.0018368570995435614,10,1.0
HINDUNILVR,0.0015393084475332469,10,-1.0
HINDUNILVR,-0.001180612735010035,13,1.0
HINDUNILVR,-0.019476533248244228,28,-1.0
HINDUNILVR,0.008043533845908338,2,-1.0
HINDUNILVR,0.006300884860510858,1,-1.0
HINDUNILVR,0.003789929030081138,6,-1.0
HINDUNILVR,0.0038540453877171114,7,1.0
HINDUNILVR,-0.03791659389426735,21,-1.0
HINDUNILVR,-0.004328004313749077,18,-1.0
HINDUNILVR,0.003773727097427109,6,1.0
HINDUNILVR,0.00495376382239191,6,1.0
HINDUNILVR,0.004289037042681707,5,1.0
HINDUNILVR,-0.017083438724085385,18,1.0
HINDUNILVR,0.004021627009115438,1,-1.0
HINDUNILVR,0.0027301563796994837,2,-1.0
HINDUNILVR,-0.0009082055302309423,7,-1.0
HINDUNILVR,-0.02162491030827832,22,1.0
HINDUNILVR,-0.021076241281269108,20,1.0
HINDUNILVR,0.0038160259514528226,8,1.0
HINDUNILVR,0.007891208673325635,2,1.0
HINDUNILVR,0.00897092843375176,3,-1.0
HINDUNILVR,0.01008631710565287,1,1.0
HINDUNILVR,0.009402730065256036,1,1.0
HINDUNILVR,0.005095404331548739,5,-1.0
HINDUNILVR,0.009351442605708624,1,-1.0
HINDUNILVR,-0.029671488992498635,21,-1.0
HINDUNILVR,0.004188289424177041,7,-1.0
HINDUNILVR,0.013411765059545675,3,1.0
HINDUNILVR,0.0041343693961014795,5,-1.0
HINDUNILVR,0.008096666179980687,3,1.0
HINDUNILVR,0.0029676051469431797,7,-1.0
HINDUNILVR,0.004931015699928536,2,-1.0
HINDUNILVR,0.005071002301692566,3,1.0
HINDUNILVR,-0.10577285434691341,20,-1.0
HINDUNILVR,-0.007528073559361564,15,1.0
HINDUNILVR,0.005026364586253945,1,1.0
HINDUNILVR,-0.07819693657043232,54,-1.0
HINDUNILVR,0.008823487294908,2,-1.0
HINDUNILVR,0.0037777341557944637,4,-1.0
HINDUNILVR,0.000724002852642744,9,-1.0
HINDUNILVR,0.006432325602561223,2,1.0
HINDUNILVR,0.006938783634734044,1,-1.0
HINDUNILVR,-0.0292463184059686,23,1.0
HINDUNILVR,0.004021442049004713,1,1.0
HINDUNILVR,0.0040601642840879,1,1.0
HINDUNILVR,0.0004428061297573049,6,1.0
HINDUNILVR,0.001616603711862703,5,1.0
HINDUNILVR,0.004489282117595074,1,-1.0
HINDUNILVR,0.004692101996269434,1,1.0
HINDUNILVR,0.0056936096384221264,1,1.0
HINDUNILVR,0.0005625399367110968,7,1.0
HINDUNILVR,0.004978101742490679,1,1.0
HINDUNILVR,-0.06485960863520304,55,-1.0
HINDUNILVR,0.013602421702063392,3,1.0
HINDUNILVR,0.011025261008817606,1,1.0
HINDUNILVR,0.0062057589225561136,4,1.0
HINDUNILVR,0.0004417374191391505,7,1.0
HINDUNILVR,0.00895392646065343,6,1.0
HINDUNILVR,0.02087848763957495,7,-1.0
HINDUNILVR,0.006420555750078803,7,-1.0
HINDUNILVR,-0.04087065206072376,14,-1.0
HINDUNILVR,0.01652564310638197,1,1.0
HINDUNILVR,0.008687305566239164,4,-1.0
HINDUNILVR,0.010177285834912078,1,1.0
HINDUNILVR,-0.11120705241598078,42,1.0
HINDUNILVR,0.0070916850285740185,4,1.0
HINDUNILVR,0.006124857114450624,2,1.0
HINDUNILVR,0.00791213112402056,1,1.0
HINDUNILVR,0.0055283061989531545,4,-1.0
HINDUNILVR,-0.0355799382749395,17,-1.0
HINDUNILVR,0.013199354545715615,1,-1.0
HINDUNILVR,0.005162110888047869,7,1.0
HINDUNILVR,0.007709270985622561,4,-1.0
HINDUNILVR,0.003399148328967669,6,1.0
HINDUNILVR,0.0066996276441667,3,1.0
HINDUNILVR,0.005028140240507271,6,1.0
HINDUNILVR,0.004136988011207445,5,1.0
HINDUNILVR,-0.018783761658136926,18,-1.0
HINDUNILVR,0.0043101431909303,2,1.0
HINDUNILVR,0.0004978387626547785,5,-1.0
HINDUNILVR,-0.012834336542754165,14,-1.0
HINDUNILVR,0.014614521038549363,7,1.0
HINDUNILVR,0.009296221550743632,13,1.0
HINDUNILVR,0.00535863399073968,3,-1.0
HINDUNILVR,0.0068824466298123155,8,1.0
HINDUNILVR,0.010675496438424392,1,-1.0
HINDUNILVR,-0.03445166337627478,21,1.0
HINDUNILVR,0.007466112377333097,7,1.0
HINDUNILVR,-0.007108725285646931,17,-1.0
HINDUNILVR,-0.012104832064912243,14,1.0
HINDUNILVR,-0.004627635634447066,11,-1.0
HINDUNILVR,0.00692750906468216,7,-1.0
HINDUNILVR,0.009682413601005106,2,-1.0
HINDUNILVR,-0.01716867817850277,17,-1.0
HINDUNILVR,0.013749927897795323,4,1.0
HINDUNILVR,0.010835542922233161,3,1.0
HINDUNILVR,0.005971508399633048,3,1.0
HINDUNILVR,0.0013224182046375854,11,-1.0
HINDUNILVR,0.007894942691930668,1,-1.0
HINDUNILVR,0.0065728360444516,1,1.0
HINDUNILVR,0.005931851093178696,1,-1.0
HINDUNILVR,0.0037148592897802597,3,1.0
HINDUNILVR,-0.10172811973030402,47,-1.0
HINDUNILVR,0.009628088578412476,4,1.0
HINDUNILVR,-0.014262373429439187,17,-1.0
HINDUNILVR,0.0015869945831831149,7,-1.0
HINDUNILVR,-0.007395928442107863,12,1.0
HINDUNILVR,0.014894969194049998,5,-1.0
HINDUNILVR,0.006348535278367522,1,-1.0
HINDUNILVR,0.0024309632632093015,6,1.0
HINDUNILVR,-0.0040923470663017485,12,1.0
HINDUNILVR,-0.006654113832256417,17,-1.0
HINDUNILVR,0.0044553772854247446,4,-1.0
HINDUNILVR,0.005222452926703335,1,-1.0
HINDUNILVR,0.0012588436830385738,9,1.0
HINDUNILVR,0.006529899626481918,9,-1.0
HINDUNILVR,0.008601461158766272,1,1.0
HINDUNILVR,-0.029294022669256795,18,1.0
HINDUNILVR,-0.011819667267123083,16,-1.0
HINDUNILVR,0.013638962960134218,1,-1.0
HINDUNILVR,0.012751967951524425,1,-1.0
HINDUNILVR,0.011697583327693533,5,1.0
HINDUNILVR,-0.0024395931615116937,14,-1.0
HINDUNILVR,-0.006658877711994164,9,1.0
HINDUNILVR,0.0036260353951731916,1,-1.0
HINDUNILVR,0.001448740475724523,5,1.0
HINDUNILVR,0.0025388233779033167,6,-1.0
HINDUNILVR,-0.0023324668783298937,8,-1.0
HINDUNILVR,0.009480946471228028,3,1.0
HINDUNILVR,-0.0019442961117330482,10,-1.0
HINDUNILVR,-0.026743567553197935,18,-1.0
HINDUNILVR,0.010408022703888948,2,1.0
HINDUNILVR,-0.0007951909281170312,9,1.0
HINDUNILVR,0.0032233516225751487,4,1.0
HINDUNILVR,-0.0026591018771543583,12,1.0
HINDUNILVR,0.002319040519783288,6,-1.0
HINDUNILVR,-0.01286758190683134,23,1.0
HINDUNILVR,0.005971524537341523,1,1.0
HINDUNILVR,0.0033170985146557205,4,-1.0
HINDUNILVR,0.00016106492057926504,14,-1.0
HINDUNILVR,-0.01843561651312804,18,-1.0
HINDUNILVR,-0.043041018349823726,20,-1.0
HINDUNILVR,0.002421451714025554,2,1.0
HINDUNILVR,0.001564090237324041,10,-1.0
HINDUNILVR,-0.006868176448039934,14,1.0
HINDUNILVR,0.0034972912164307752,8,-1.0
HINDUNILVR,-0.00034486509563757585,8,1.0
HINDUNILVR,0.0038733011785636057,9,-1.0
HINDUNILVR,0.005325371078881047,4,1.0
HINDUNILVR,0.002080602297206758,4,1.0
HINDUNILVR,0.005945978064694778,1,-1.0
HINDUNILVR,-0.0008132060327342965,8,1.0
HINDUNILVR,0.00664442305138969,5,1.0
HINDUNILVR,0.009435678050810876,1,1.0
HINDUNILVR,0.016680092503950448,5,1.0
HINDUNILVR,0.013367066779045016,6,-1.0
HINDUNILVR,-0.02051918703268661,14,1.0
HINDUNILVR,0.016362165144742775,1,1.0
HINDUNILVR,0.005258317578232154,1,1.0
HINDUNILVR,0.005679725661525899,1,-1.0
HINDUNILVR,0.0024444887794176713,9,-1.0
HINDUNILVR,0.007481067599916172,4,1.0
HINDUNILVR,-0.005322237727719124,12,1.0
HINDUNILVR,0.005290462020028313,2,-1.0
HINDUNILVR,-0.004406545160019809,9,1.0
HINDUNILVR,0.0032586181657703293,5,-1.0
HINDUNILVR,-0.04985351797578555,33,1.0
HINDUNILVR,0.005206826669035293,8,1.0
HINDUNILVR,0.0020166230738794845,8,-1.0
HINDUNILVR,-0.02920616694039625,28,1.0
HINDUNILVR,0.01086979337568697,2,1.0
HINDUNILVR,-0.0770665381607881,47,-1.0
HINDUNILVR,-0.026647676042723206,14,-1.0
HINDUNILVR,-0.0008574336769105888,14,1.0
HINDUNILVR,0.01171190186131907,4,-1.0
HINDUNILVR,-0.02510445959850944,26,-1.0
HINDUNILVR,-0.019396834852879394,14,-1.0
HINDUNILVR,-0.002521673641874224,10,-1.0
HINDUNILVR,0.012706642594072181,1,-1.0
HINDUNILVR,0.0018275853569184174,7,1.0
HINDUNILVR,0.012378071314059092,3,1.0
HINDUNILVR,-0.020458906618503945,19,1.0
HINDUNILVR,-0.03326153326938522,20,-1.0
HINDUNILVR,-0.01573876460661057,14,1.0
HINDUNILVR,-0.08074962196604815,27,-1.0
HINDUNILVR,0.020824909697843588,3,1.0
HINDUNILVR,0.012982029600838612,3,-1.0
HINDUNILVR,0.011763861530828357,2,-1.0
HINDUNILVR,0.006980726565359978,4,-1.0
HINDUNILVR,0.005324590878486737,3,-1.0
HINDUNILVR,0.007949679541187676,1,-1.0
HINDUNILVR,0.004739654800285327,2,-1.0
HINDUNILVR,0.004320729189112234,1,-1.0
HINDUNILVR,-0.00560571453342779,12,1.0
HINDUNILVR,-0.004885093497406715,11,-1.0
HINDUNILVR,0.012104970771510784,4,1.0
HINDUNILVR,-0.0019444515390853667,11,-1.0
HINDUNILVR,0.00803179921604947,1,-1.0
HINDUNILVR,0.007688228983619796,1,1.0
HINDUNILVR,0.005561874297551175,5,-1.0
HINDUNILVR,0.006500293219679105,3,1.0
HINDUNILVR,0.0002746071778461894,6,1.0
HINDUNILVR,-0.007843737379364193,16,1.0
